Title,Company,Url,Date,Applicants,City,Province,Country
Senior Backend Engineer,SherpaÂ°,https://ca.linkedin.com/jobs/view/senior-backend-engineer-at-sherpa%C2%B0-4157897450?position=10&pageNum=17&refId=F1lEYwJlYgsknnU07DiHqg%3D%3D&trackingId=6XLgi3hG7n2VCl4Utu2Paw%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Full Stack Developer | Toronto,Zulu Alpha Kilo,https://ca.linkedin.com/jobs/view/full-stack-developer-toronto-at-zulu-alpha-kilo-4105598321?position=1&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=Xsu7i1C79xNVUlqEfqn7Fg%3D%3D,2024-12-19,0,Toronto,Ontario,Canada
Full Stack Engineer,GPTZero,https://ca.linkedin.com/jobs/view/full-stack-engineer-at-gptzero-4062161567?position=2&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=qYPml8kQalbF0AjJ5QBixw%3D%3D,2024-10-29,0,Toronto,Ontario,Canada
Senior Finance Data Developer,Robinhood,https://ca.linkedin.com/jobs/view/senior-finance-data-developer-at-robinhood-4143587644?position=3&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=8f2ssAFMSWNMEw%2FaI7Mz9A%3D%3D,2025-02-06,0,Toronto,Ontario,Canada
Full Stack Developer (1696) HYBRID 70-80hr Contract,"Direct IT Recruiting Inc., WBE Canada Certified",https://ca.linkedin.com/jobs/view/full-stack-developer-1696-hybrid-70-80hr-contract-at-direct-it-recruiting-inc-wbe-canada-certified-4153069166?position=6&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=IGnuOPz%2FGyOFxIHUSeoeRA%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Full Stack java Developer,J&M Group,https://ca.linkedin.com/jobs/view/full-stack-java-developer-at-j-m-group-4009308226?position=7&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=Ze9d0iAUJjVcFNUSATXB7A%3D%3D,2024-08-28,0,Toronto,Ontario,Canada
"Fullstack Software Engineer, Demands Product Engineering",EvenUp,https://ca.linkedin.com/jobs/view/fullstack-software-engineer-demands-product-engineering-at-evenup-4143386468?position=8&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=zE%2FW2uVYJGtvbudVEifPIQ%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Senior Java and Python Developer with C++ skills,Luxoft,https://ca.linkedin.com/jobs/view/senior-java-and-python-developer-with-c%2B%2B-skills-at-luxoft-4143693067?position=10&pageNum=18&refId=G%2FU2lk6vJSBYODvVvZyF%2Fw%3D%3D&trackingId=BPKub7cmYzM9OSGTaOPEEg%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Senior Java and Python Developer with C++ skills,Luxoft,https://ca.linkedin.com/jobs/view/senior-java-and-python-developer-with-c%2B%2B-skills-at-luxoft-4143693067?position=1&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=iJ1JS59HyLbrxJXDv02TxQ%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Senior Frontend Developer,Loblaw Companies Limited,https://ca.linkedin.com/jobs/view/senior-frontend-developer-at-loblaw-companies-limited-4139217830?position=2&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=XgmDn%2FAM2Z9BEZlwSmT5YA%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Azure Developer,J&M Group,https://ca.linkedin.com/jobs/view/azure-developer-at-j-m-group-3859913246?position=3&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=K3yMr33XuiWxN0U5nBRqzw%3D%3D,2024-03-19,0,Toronto,Ontario,Canada
Senior Full-Stack Engineer,Taplytics,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-at-taplytics-4094419356?position=4&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=%2BFRX83gGoSdkMD7pxqSPfg%3D%3D,2024-12-11,0,Toronto,Ontario,Canada
Frontend FullStack Engineer (React & NodeJs),Flexton Inc.,https://ca.linkedin.com/jobs/view/frontend-fullstack-engineer-react-nodejs-at-flexton-inc-4157927353?position=5&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=%2FFtpaIuJCYFLNZ3vlHMHNw%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Full Stack Developer,Apex Systems,https://ca.linkedin.com/jobs/view/full-stack-developer-at-apex-systems-4161102550?position=7&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=K7Fe%2FOfJwDN8MxmYqjsD0A%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Full-Stack Engineer,DevCycle,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-at-devcycle-4098091530?position=8&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=FkA94QdSMLp2eF0sOxDbpA%3D%3D,2024-12-11,0,Toronto,Ontario,Canada
"Senior Software Engineer, Full Stack (Voice Platform)",Cresta,https://ca.linkedin.com/jobs/view/senior-software-engineer-full-stack-voice-platform-at-cresta-4160343288?position=9&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=ygGuAP02Nf00GSUL5PiLQA%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Senior Full Stack .NET Developer,Klass Capital,https://ca.linkedin.com/jobs/view/senior-full-stack-net-developer-at-klass-capital-4119037822?position=10&pageNum=19&refId=k64ggdDBG3f6QXqdjYrWDg%3D%3D&trackingId=0P%2F%2F5NU26C6s50R1180FmA%3D%3D,2025-01-07,0,Toronto,Ontario,Canada
Senior Backend Programmer – Dead By Daylight | Programmeur·euse Backend Senior·e – Dead By Daylight,Behaviour Interactive,https://ca.linkedin.com/jobs/view/senior-backend-programmer-%E2%80%93-dead-by-daylight-programmeur%C2%B7euse-backend-senior%C2%B7e-%E2%80%93-dead-by-daylight-at-behaviour-interactive-4058766530?position=1&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=5FokEwB3%2FuALpHl7uAjKuw%3D%3D,2024-10-24,0,Toronto,Ontario,Canada
Sr. Front End Developer,Loblaw Companies Limited,https://ca.linkedin.com/jobs/view/sr-front-end-developer-at-loblaw-companies-limited-4139220757?position=2&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=%2FMe1oIMkvB251oGHH6c2Fw%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Back-end Engineer,Faire,https://ca.linkedin.com/jobs/view/senior-back-end-engineer-at-faire-4139529265?position=3&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=ijNTbATLwVI75mituxpqqw%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Full Stack Engineer,Typescouts,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-at-typescouts-4127911006?position=5&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=2hP13K6Gelhxy3syM82k9Q%3D%3D,2025-01-16,0,Toronto,Ontario,Canada
Data engineer - Bigdata/spark/Scala,J&M Group,https://ca.linkedin.com/jobs/view/data-engineer-bigdata-spark-scala-at-j-m-group-3859911570?position=6&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=rbZbpSAf8vf0tBpVsRtsIg%3D%3D,2024-03-19,0,Toronto,Ontario,Canada
Senior Full Stack Software Developer,TouchBistro,https://ca.linkedin.com/jobs/view/senior-full-stack-software-developer-at-touchbistro-4153405193?position=7&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=Ak2PqSxG993jGdMgD%2FbTlw%3D%3D,2025-02-14,0,Toronto,Ontario,Canada
Principal Backend Programmer – Dead By Daylight | Programmeur·euse Backend Principal·e – Dead By Daylight,Behaviour Interactive,https://ca.linkedin.com/jobs/view/principal-backend-programmer-%E2%80%93-dead-by-daylight-programmeur%C2%B7euse-backend-principal%C2%B7e-%E2%80%93-dead-by-daylight-at-behaviour-interactive-4017926643?position=8&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=9jRt50HMuRABbp5Qd9nfDg%3D%3D,2024-09-05,0,Toronto,Ontario,Canada
Sr. Software Engineer - Fullstack (Node.js/React),Nascent,https://ca.linkedin.com/jobs/view/sr-software-engineer-fullstack-node-js-react-at-nascent-4142280561?position=10&pageNum=20&refId=hcvDU1I6hYWA3r5xL4O3jQ%3D%3D&trackingId=Djj7E0ShyPak2gx6xUghyA%3D%3D,2025-02-03,0,Toronto,Ontario,Canada
Sr. Software Engineer - Fullstack (Node.js/React),Nascent,https://ca.linkedin.com/jobs/view/sr-software-engineer-fullstack-node-js-react-at-nascent-4142280561?position=1&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=E6ldS5oTtXr%2FVEHmR7%2F%2F8A%3D%3D,2025-02-03,0,Toronto,Ontario,Canada
Full-Stack Support Engineer,Kablamo,https://ca.linkedin.com/jobs/view/full-stack-support-engineer-at-kablamo-4136223506?position=2&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=7YKVdewKH8j5VQipaywhig%3D%3D,2025-01-28,0,Toronto,Ontario,Canada
Staff Backend Software Engineer - Data Platform,Warner Music Group,https://ca.linkedin.com/jobs/view/staff-backend-software-engineer-data-platform-at-warner-music-group-4146743165?position=3&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=OvyU2cBEYoXS5iIias5RnQ%3D%3D,2025-02-10,0,Toronto,Ontario,Canada
Software Engineer - OpenStack,Canonical,https://ca.linkedin.com/jobs/view/software-engineer-openstack-at-canonical-4150445103?position=4&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=ifqN3Y4557CyWUAsX0q9Jw%3D%3D,2025-02-12,0,Toronto,Ontario,Canada
"Senior Software Engineer, Backend (Insights)",Cresta,https://ca.linkedin.com/jobs/view/senior-software-engineer-backend-insights-at-cresta-4059084138?position=5&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=AFygBIfvv4a0bF7fzaokkA%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Staff Full Stack Engineer (REMOTE),Upbound,https://ca.linkedin.com/jobs/view/staff-full-stack-engineer-remote-at-upbound-4085316220?position=7&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=WDGUAbd45WhAvq2UYb811g%3D%3D,2024-11-25,0,Toronto,Ontario,Canada
Senior Automation Quality Engineer (Python),Luxoft,https://ca.linkedin.com/jobs/view/senior-automation-quality-engineer-python-at-luxoft-4150851799?position=8&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=%2BTh%2FqH1IqQ0cUDAi1vbfjw%3D%3D,2025-02-11,0,Toronto,Ontario,Canada
Senior Full-Stack Engineer,BuildOps,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-at-buildops-4062783213?position=9&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=QfRBmOfUjQkqbuTHwh60AQ%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
Sr Full-Stack Engineer,J&M Group,https://ca.linkedin.com/jobs/view/sr-full-stack-engineer-at-j-m-group-4132239569?position=10&pageNum=21&refId=SWnBIhcjTKMDBRH9WWeyDw%3D%3D&trackingId=gtQ9ItsxwsAc2wTOQiElrg%3D%3D,2025-01-22,0,Toronto,Ontario,Canada
Staff Backend Software Engineer,Warner Music Group,https://ca.linkedin.com/jobs/view/staff-backend-software-engineer-at-warner-music-group-4149196451?position=1&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=9nEjYIjIeDUQe0r%2BaV6iTg%3D%3D,2025-02-10,0,Toronto,Ontario,Canada
Senior Full Stack Engineer,ether.fi,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-at-ether-fi-4106024837?position=2&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=lzBy9rmTMNoh3NGKIVvBDA%3D%3D,2024-12-19,0,Toronto,Ontario,Canada
Backend Engineer (Node.js/Typescript),Deel,https://ca.linkedin.com/jobs/view/backend-engineer-node-js-typescript-at-deel-4156805891?position=3&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=kMHO18qx7RIe%2F7%2FpNpP52w%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Senior Full Stack Developer,"Pyramid Consulting, Inc",https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-pyramid-consulting-inc-4160503266?position=4&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=Ok%2BoI23%2B%2BwiK491%2FoC81OA%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Backend Software Engineer III Marketplace,ACV Auctions,https://ca.linkedin.com/jobs/view/backend-software-engineer-iii-marketplace-at-acv-auctions-4124954482?position=5&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=1zY5X1bySxdVWtPbmrPFuw%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
Full Stack Software Developer,Corpay,https://ca.linkedin.com/jobs/view/full-stack-software-developer-at-corpay-4127168733?position=6&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=28L7xqac0r5ZwOYuFn%2F6uA%3D%3D,2025-01-16,0,Toronto,Ontario,Canada
Full Stack Java Developer,GalaxE.Solutions,https://ca.linkedin.com/jobs/view/full-stack-java-developer-at-galaxe-solutions-4159013857?position=7&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=uDLmkULZuBWxkOdBoOnxKA%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Backend Engineer,Jerry,https://ca.linkedin.com/jobs/view/senior-backend-engineer-at-jerry-4145302298?position=8&pageNum=22&refId=TQPaY589kk2srhlojTGomw%3D%3D&trackingId=5cIJw5GwdSSX3YFXYIIIiA%3D%3D,2025-02-08,0,Toronto,Ontario,Canada
Senior Fullstack Developer,Momentum Financial Services Group,https://ca.linkedin.com/jobs/view/senior-fullstack-developer-at-momentum-financial-services-group-4137053774?position=1&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=uptlNEmHHJjrWJBZwKrd7Q%3D%3D,2025-01-28,0,Toronto,Ontario,Canada
Java Full Stack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-full-stack-developer-at-j-m-group-4083427414?position=2&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=MalUvKlkhKdohUAa7KAW%2Fw%3D%3D,2024-11-22,0,Toronto,Ontario,Canada
Senior C#/.NET Developer (Backend/Full Stack),Flinks,https://ca.linkedin.com/jobs/view/senior-c%23-net-developer-backend-full-stack-at-flinks-4131791847?position=3&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=hR%2F80sli0wfMHzaYp19wQg%3D%3D,2025-02-15,0,Toronto,Ontario,Canada
"Senior Frontend Engineer, Toronto",Tilt,https://ca.linkedin.com/jobs/view/senior-frontend-engineer-toronto-at-tilt-4150545356?position=4&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=J%2FoYYgfrSQsruALP2z%2BFwg%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Staff Full Stack Engineer,Okta,https://ca.linkedin.com/jobs/view/staff-full-stack-engineer-at-okta-4135296938?position=5&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=o4bzNpTHNy6UKcg37amLXA%3D%3D,2025-02-18,0,Toronto,Ontario,Canada
Senior UI Developer,Citi,https://ca.linkedin.com/jobs/view/senior-ui-developer-at-citi-4160272379?position=6&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=6eh69IYsAjQNDErZANfg8g%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Lead Fullstack Engineer,Siena AI,https://ca.linkedin.com/jobs/view/lead-fullstack-engineer-at-siena-ai-4144721670?position=7&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=b5wxRu2%2Fr8oSq1ZXOrEp6w%3D%3D,2025-02-05,0,Toronto,Ontario,Canada
Senior Full Stack Engineer (Hybrid),Homebase,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-hybrid-at-homebase-4127904827?position=8&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=HIXa7HwGNbyE8PjqGrCxXw%3D%3D,2025-01-16,0,Toronto,Ontario,Canada
Golang Backend Developer - Trust & Safety,TextNow,https://ca.linkedin.com/jobs/view/golang-backend-developer-trust-safety-at-textnow-4096314146?position=9&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=H18%2BIXEKZ4doXbrNXyHogQ%3D%3D,2025-02-17,0,Toronto,Ontario,Canada
Senior Fullstack Developer,Momentum Financial Services Group,https://ca.linkedin.com/jobs/view/senior-fullstack-developer-at-momentum-financial-services-group-4119666072?position=10&pageNum=23&refId=5jR4%2F9Lfs5oKtW30EbfgbQ%3D%3D&trackingId=e%2FaGIpJJOz7T82kUvg2bwQ%3D%3D,2025-01-08,0,Toronto,Ontario,Canada
Full Stack .NET Software Engineer/Developer,B3 Systems,https://ca.linkedin.com/jobs/view/full-stack-net-software-engineer-developer-at-b3-systems-4139175838?position=1&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=AGCPXZsGL%2FHkL5ZN2idzTw%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
Senior Frontend Engineer,US Mobile,https://ca.linkedin.com/jobs/view/senior-frontend-engineer-at-us-mobile-4159242420?position=2&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=nWTEaxy%2FIV%2FZRAT5kG2BYQ%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Senior Frontend Software Developer,Loop Financial,https://ca.linkedin.com/jobs/view/senior-frontend-software-developer-at-loop-financial-4139607978?position=3&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=Gy9vyaT%2FZpUicYJeCfU5bw%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
Java FullStack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-fullstack-developer-at-j-m-group-4124564672?position=4&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=XzyFhwWM8%2FJ0fJYYnEn0lw%3D%3D,2025-01-13,0,Toronto,Ontario,Canada
Senior Full Stack Developer,RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-rbc-4150548646?position=5&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=4FmRLzGGDEqKTJaVd5B7BQ%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Senior Full Stack Developer with GC,Zortech Solutions,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-with-gc-at-zortech-solutions-4161516250?position=6&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=Cg%2BtMiAvznl8ShvsNctiQA%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Full Senior Stack Software Engineer,Peakhill Capital,https://ca.linkedin.com/jobs/view/full-senior-stack-software-engineer-at-peakhill-capital-4139224142?position=7&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=BTXbUuPLmRqadifDJbiYMw%3D%3D,2025-01-30,0,Toronto,Ontario,Canada
Associate Full Stack Developer FCC,Fidelity Canada,https://ca.linkedin.com/jobs/view/associate-full-stack-developer-fcc-at-fidelity-canada-4132943482?position=8&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=wBz3enC%2BdBCPvPRL8uCfiw%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Staff Back-end Engineer - Ads,Faire,https://ca.linkedin.com/jobs/view/senior-staff-back-end-engineer-ads-at-faire-4139527383?position=9&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=2mhGideWyV%2FczSK9PA5JyQ%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Automation Quality Engineer (Python),Luxoft,https://ca.linkedin.com/jobs/view/senior-automation-quality-engineer-python-at-luxoft-4143660500?position=10&pageNum=24&refId=OOtN2YZ1hhkijAYR2nlnEQ%3D%3D&trackingId=SdVtlgrPzRHmufg1RhErhg%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Java Fullstack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-fullstack-developer-at-j-m-group-4132237889?position=1&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=pujUilEzwEeC6rRIynjncg%3D%3D,2025-01-22,0,Toronto,Ontario,Canada
Senior Full Stack Engineer - RMS,Mark43,https://ca.linkedin.com/jobs/view/senior-full-stack-engineer-rms-at-mark43-4068267010?position=2&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=CqGku9BCAZKT64g58qbiiw%3D%3D,2024-11-04,0,Toronto,Ontario,Canada
Full Stack .NET Software Engineer/Developer,B3 Systems,https://ca.linkedin.com/jobs/view/full-stack-net-software-engineer-developer-at-b3-systems-4139175838?position=3&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=EOAeFwHA9SYt9Tn69swBCA%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
Senior Full-Stack Software Engineer,Manulife Canada,https://ca.linkedin.com/jobs/view/senior-full-stack-software-engineer-at-manulife-canada-4160115581?position=4&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=xWeGD5mix9x16SGiaUjLfQ%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Senior Frontend Engineer,US Mobile,https://ca.linkedin.com/jobs/view/senior-frontend-engineer-at-us-mobile-4159242420?position=5&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=H3VZz2NqMoR0rNIWwfqe9A%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Senior Frontend Software Developer,Loop Financial,https://ca.linkedin.com/jobs/view/senior-frontend-software-developer-at-loop-financial-4139607978?position=6&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=MHsu6lCVtuXjmacV5Tf6Qg%3D%3D,2025-01-31,0,Toronto,Ontario,Canada
Java FullStack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-fullstack-developer-at-j-m-group-4124564672?position=7&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=WKzHbbQwygAFsBLueq9jug%3D%3D,2025-01-13,0,Toronto,Ontario,Canada
Senior Full Stack Developer,RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-rbc-4150548646?position=8&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=qLwZVPz9zvGp4KCPcA3AAw%3D%3D,2025-02-13,0,Toronto,Ontario,Canada
Senior Full Stack Developer with GC,Zortech Solutions,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-with-gc-at-zortech-solutions-4161516250?position=9&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=pEtidQMaxt4W5zLisV4VTA%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Full Senior Stack Software Engineer,Peakhill Capital,https://ca.linkedin.com/jobs/view/full-senior-stack-software-engineer-at-peakhill-capital-4139224142?position=10&pageNum=25&refId=MM6kOqhsFPE%2FZSBYFufb4Q%3D%3D&trackingId=9nJvPOjN9vsg5BoSBwKeZQ%3D%3D,2025-01-30,0,Toronto,Ontario,Canada
Associate Full Stack Developer FCC,Fidelity Canada,https://ca.linkedin.com/jobs/view/associate-full-stack-developer-fcc-at-fidelity-canada-4132943482?position=1&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=26PJgk%2BrTtMmg%2BkiG%2BZxqQ%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Staff Back-end Engineer - Ads,Faire,https://ca.linkedin.com/jobs/view/senior-staff-back-end-engineer-ads-at-faire-4139527383?position=2&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=GelIprofnCQkK%2FgJHsnrUw%3D%3D,2025-02-21,0,Toronto,Ontario,Canada
Senior Automation Quality Engineer (Python),Luxoft,https://ca.linkedin.com/jobs/view/senior-automation-quality-engineer-python-at-luxoft-4143660500?position=3&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=UpTgioIc7wBusGX0GNuehg%3D%3D,2025-02-04,0,Toronto,Ontario,Canada
Senior Full-Stack Developer,RBC,https://ca.linkedin.com/jobs/view/senior-full-stack-developer-at-rbc-4077016888?position=4&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=USfh30WFB5FonpbDqQrhcg%3D%3D,2025-02-17,0,Toronto,Ontario,Canada
MAAS Systems Engineer - Python (Toronto area),Canonical,https://ca.linkedin.com/jobs/view/maas-systems-engineer-python-toronto-area-at-canonical-3999500777?position=5&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=nSPHR1w9gR2YcvEjaJMgKg%3D%3D,2025-02-17,0,Toronto,Ontario,Canada
Senior Front End Engineer (Hybrid),Homebase,https://ca.linkedin.com/jobs/view/senior-front-end-engineer-hybrid-at-homebase-4138000895?position=6&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=3PrN%2F62OABbYGIlhLTpJEw%3D%3D,2025-01-28,0,Toronto,Ontario,Canada
Java Fullstack Developer,J&M Group,https://ca.linkedin.com/jobs/view/java-fullstack-developer-at-j-m-group-4125734069?position=7&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=JcCyr89vlnswXDSOa6z6ng%3D%3D,2025-01-14,0,Toronto,Ontario,Canada
MERN Full-Stack Developer,CGI,https://ca.linkedin.com/jobs/view/mern-full-stack-developer-at-cgi-4159291724?position=8&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=VDnMLFwQpTCmx9DBUHxKzA%3D%3D,2025-02-20,0,Toronto,Ontario,Canada
Sr SRE Lead- Canada,Avensia Technologies,https://ca.linkedin.com/jobs/view/sr-sre-lead-canada-at-avensia-technologies-4132510003?position=9&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=iCglLBoKkoB6W5hAxEEKPg%3D%3D,2025-01-23,0,Toronto,Ontario,Canada
"Staff Full Stack Engineer, User Auth Experience",Stripe,https://ca.linkedin.com/jobs/view/staff-full-stack-engineer-user-auth-experience-at-stripe-4071984717?position=10&pageNum=26&refId=JOwZGUshY%2FQZdpTj4ywyiQ%3D%3D&trackingId=5zscWjuIQXJ3mzB7xKCbHQ%3D%3D,2025-02-09,0,Toronto,Ontario,Canada
